"fips","state_fips","county_fips","areaname","state_name","county_name","fipsst","fipsco","region","division","pop1970","pop1971","pop1972","pop1973","pop1974","pop1975","pop1976","pop1977","pop1978","pop1979","pop1980","pop1981","pop1982","pop1983","pop1984","pop1985","pop1986","pop1987","pop1988","pop1989","pop1990","pop1991","pop1992","pop1993","pop1994","pop1995","pop1996","pop1997","pop1998","pop1999","pop2000","pop2001","pop2002","pop2003","pop2004","pop2005","pop2006","pop2007","pop2008","pop2009","pop19904","pop20104","base20104","pop2010","pop2011","pop2012","pop2013","pop2014"
"17131",17,17131,"Mercer County, Illinois"," Illinois","Mercer County","17","17131",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16434,16434,16425,16350,16176,16123,15945
"17133",17,17133,"Monroe County, Illinois"," Illinois","Monroe County","17","17133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32957,32957,33009,33233,33331,33570,33722
"17133",17,133,"Monroe County","Illinois","Monroe County","17","133",2,3,18831,18300,19000,19100,19200,19300,19500,19500,19800,19800,20117,20467,20341,20391,20605,20701,20901,21347,21684,21970,22558,22983,23454,23914,24219,24776,25390,25868,26640,27289,27763,28373,29195,29936,30659,31300,31944,32441,32871,33236,22422,,,,,,,
"17135",17,17135,"Montgomery County, Illinois"," Illinois","Montgomery County","17","17135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30104,30104,30095,29839,29725,29671,29359
"17135",17,135,"Montgomery County","Illinois","Montgomery County","17","135",2,3,30260,30500,31000,31100,31100,31300,31600,32000,32200,31800,31686,32726,32662,32537,32023,31898,31602,31422,31328,31073,30643,30746,30903,30654,30848,30939,30974,31409,31440,31318,30625,30454,30440,30176,30144,29958,29959,29789,29704,29500,30728,,,,,,,
"17137",17,137,"Morgan County","Illinois","Morgan County","17","137",2,3,36174,37200,37300,37400,37600,37300,37500,37700,37800,37300,37502,37625,37158,37307,36976,37338,37121,36796,36505,36518,36406,36399,36297,36517,36463,36376,36260,35807,35412,35158,36617,36293,36064,35958,35978,35662,35435,35360,35147,34897,36397,,,,,,,
"17137",17,17137,"Morgan County, Illinois"," Illinois","Morgan County","17","17137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35547,35551,35553,35561,35279,35038,34929
"17139",17,17139,"Moultrie County, Illinois"," Illinois","Moultrie County","17","17139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14846,14846,14853,14916,14973,14903,14837
"17139",17,139,"Moultrie County","Illinois","Moultrie County","17","139",2,3,13263,13600,13500,13500,13500,13700,13800,14000,13900,14600,14546,14649,14650,14669,14511,14392,14268,14184,14086,13953,13955,13947,14082,13964,14090,14219,14328,14446,14455,14573,14319,14274,14267,14284,14324,14338,14270,14346,14376,14392,13930,,,,,,,
"17141",17,141,"Ogle County","Illinois","Ogle County","17","141",2,3,42867,42600,43400,44000,44500,44900,45100,45200,45900,46300,46338,46679,46059,46025,45920,45969,45457,45270,45491,45845,46067,46914,47447,48100,48793,49255,49923,50202,50522,50954,51161,51620,52138,52808,53358,53935,54621,55023,55289,55336,45957,,,,,,,
"17141",17,17141,"Ogle County, Illinois"," Illinois","Ogle County","17","17141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53497,53497,53448,53160,52839,52377,52085
"17143",17,143,"Peoria County","Illinois","Peoria County","17","143",2,3,195318,198800,200200,200100,200600,200500,201500,200700,200700,200400,200466,200006,197990,194712,190605,186607,182189,180602,180825,182428,183087,183956,183640,183339,182846,183230,182856,182225,181505,181126,183166,182235,182453,181901,182034,182105,182550,183088,183810,185816,182827,,,,,,,
"17143",17,17143,"Peoria County, Illinois"," Illinois","Peoria County","17","17143",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186494,186494,186270,186675,187193,188529,187319
"17145",17,17145,"Perry County, Illinois"," Illinois","Perry County","17","17145",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22350,22350,22331,22236,22070,21861,21672
"17145",17,145,"Perry County","Illinois","Perry County","17","145",2,3,19757,20200,20300,20400,20500,20900,21200,21400,21800,21700,21714,22080,21977,22176,22258,22219,22093,21907,21536,21462,21418,21378,21307,21405,21312,21301,21439,21355,21261,21330,23061,23019,22719,22618,22606,22569,22667,22582,22466,22424,21412,,,,,,,
"17147",17,17147,"Piatt County, Illinois"," Illinois","Piatt County","17","17147",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16729,16727,16712,16672,16507,16440,16431
"17147",17,147,"Piatt County","Illinois","Piatt County","17","147",2,3,15509,15700,15900,16000,16000,16200,16400,16400,16500,16500,16581,16701,16493,16404,16305,16192,15978,15830,15777,15571,15555,15629,15699,15992,15999,16155,16285,16478,16430,16623,16371,16324,16162,16287,16347,16495,16500,16456,16493,16550,15548,,,,,,,
"17149",17,17149,"Pike County, Illinois"," Illinois","Pike County","17","17149",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16430,16430,16400,16377,16279,16142,16022
"17149",17,149,"Pike County","Illinois","Pike County","17","149",2,3,19185,19200,19500,19300,19400,19600,19500,19300,19100,18900,18896,19121,18879,18932,18788,18443,18045,17878,17894,17732,17555,17476,17450,17452,17201,17274,17330,17288,17278,17220,17335,17166,16986,16790,16796,16719,16460,16576,16391,16273,17577,,,,,,,
"17151",17,17151,"Pope County, Illinois"," Illinois","Pope County","17","17151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4470,4470,4460,4452,4289,4332,4276
"17151",17,151,"Pope County","Illinois","Pope County","17","151",2,3,3857,3900,4100,4200,4200,4300,4300,4400,4500,4600,4404,4480,4367,4375,4587,4541,4538,4477,4408,4411,4366,4461,4418,4526,4583,4670,4705,4738,4777,4811,4418,4331,4292,4612,4229,4107,4110,4108,4041,3991,4373,,,,,,,
"17153",17,153,"Pulaski County","Illinois","Pulaski County","17","153",2,3,8741,8900,9000,8900,8900,9000,9300,9300,9200,9300,8840,8860,8733,8456,8349,8225,8105,7919,7727,7638,7515,7441,7449,7365,7345,7390,7313,7210,7286,7304,7324,7181,7083,6946,6825,6663,6518,6444,6305,6218,7523,,,,,,,
"17153",17,17153,"Pulaski County, Illinois"," Illinois","Pulaski County","17","17153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6161,6161,6140,6007,5971,5904,5815
"17155",17,17155,"Putnam County, Illinois"," Illinois","Putnam County","17","17155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6006,6006,5994,5968,5875,5825,5814
"17155",17,155,"Putnam County","Illinois","Putnam County","17","155",2,3,5007,5000,5200,5400,5500,5600,5600,5800,5800,6000,6085,6193,6076,6101,6090,5990,5841,5775,5669,5720,5734,5747,5730,5726,5785,5729,5729,5800,5804,5853,6075,6062,6068,6074,6014,5973,5925,5986,5994,6009,5730,,,,,,,
"17157",17,17157,"Randolph County, Illinois"," Illinois","Randolph County","17","17157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33476,33476,33456,33269,32947,32915,32869
"17157",17,157,"Randolph County","Illinois","Randolph County","17","157",2,3,31379,32400,31800,32500,32500,33100,33800,34500,34900,35200,35652,35761,35825,35810,35461,35439,35409,35150,35131,34924,34500,34456,34262,34134,34377,34264,34036,33796,33675,33600,33897,34005,33273,33064,33241,33015,33001,32826,32728,32686,34583,,,,,,,
"17159",17,159,"Richland County","Illinois","Richland County","17","159",2,3,16829,17200,17300,17500,17500,17700,17700,17800,17700,18000,17587,18260,18515,18416,18243,17974,17447,16947,16560,16630,16524,16619,16675,16629,16778,16749,16725,16867,16782,16654,16242,16072,16155,16049,15934,15841,15678,15609,15456,15523,16545,,,,,,,
"17159",17,17159,"Richland County, Illinois"," Illinois","Richland County","17","17159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16233,16233,16207,16219,16165,16068,16061
"17161",17,161,"Rock Island County","Illinois","Rock Island County","17","161",2,3,166734,166600,167300,166800,168400,169100,169000,167800,167200,166300,166759,167781,166165,164006,162115,158931,155640,152819,150372,149691,148614,149211,149817,150039,149521,149089,148228,148067,147920,147522,149143,148641,148140,147044,146817,146451,146341,147071,146661,146826,148723,,,,,,,
"17161",17,17161,"Rock Island County, Illinois"," Illinois","Rock Island County","17","17161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147546,147546,147632,147256,147065,146804,146063
"17163",17,163,"St. Clair County","Illinois","St. Clair County","17","163",2,3,285591,282300,284700,280800,275900,274700,273400,271200,271800,271700,267531,267050,266073,265569,265028,265155,266545,266527,264487,263821,262756,262395,262751,265475,265595,265205,264595,263708,261792,260050,256208,255922,257123,257753,258406,258849,260503,261238,262131,263617,262852,,,,,,,
"17163",17,17163,"St. Clair County, Illinois"," Illinois","St. Clair County","17","17163",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270056,270063,270406,270088,268785,267065,265729
"17165",17,165,"Saline County","Illinois","Saline County","17","165",2,3,25721,26700,27300,26700,26500,26700,27200,27300,27200,27400,28448,29020,28953,29025,28698,28477,28182,27912,27452,26919,26478,26362,26496,26703,26627,26387,26488,26223,26184,26044,26631,26370,26269,26112,26128,25961,25996,26008,25826,25738,26551,,,,,,,
"17165",17,17165,"Saline County, Illinois"," Illinois","Saline County","17","17165",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24913,24913,24937,24959,24981,24892,24612
"17167",17,167,"Sangamon County","Illinois","Sangamon County","17","167",2,3,161335,165700,166400,168300,169000,173100,176300,177200,176500,176200,176070,175720,175162,175971,176144,176512,175827,176187,177185,177649,178749,181596,184767,187736,190417,190918,191562,191465,191487,191306,189093,190303,191486,191850,192270,192622,193305,193845,194759,195716,178386,,,,,,,
"17167",17,17167,"Sangamon County, Illinois"," Illinois","Sangamon County","17","17167",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197465,197465,197833,198925,199247,199037,198997
"17169",17,169,"Schuyler County","Illinois","Schuyler County","17","169",2,3,8135,7900,7800,8100,8000,8000,8100,8100,8200,8200,8365,8356,8237,8149,7993,7809,7676,7597,7549,7479,7509,7552,7513,7602,7604,7751,7676,7657,7569,7496,7189,7031,6998,6974,7024,7065,6987,6943,6861,6730,7498,,,,,,,
"17169",17,17169,"Schuyler County, Illinois"," Illinois","Schuyler County","17","17169",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7544,7544,7545,7485,7486,7425,7330
"17171",17,17171,"Scott County, Illinois"," Illinois","Scott County","17","17171",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355,5355,5335,5232,5295,5234,5204
"17171",17,171,"Scott County","Illinois","Scott County","17","171",2,3,6096,6200,6400,6300,6300,6300,6300,6300,6100,6200,6142,6095,6059,5984,5894,5886,5815,5747,5744,5745,5635,5584,5641,5593,5617,5631,5596,5606,5616,5614,5539,5511,5452,5429,5368,5333,5248,5219,5199,5193,5644,,,,,,,
"17173",17,17173,"Shelby County, Illinois"," Illinois","Shelby County","17","17173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22363,22363,22344,22290,22233,22164,22048
"17173",17,173,"Shelby County","Illinois","Shelby County","17","173",2,3,22589,22600,23100,23200,23400,23600,23700,23700,23500,23600,23923,23973,23630,23464,23294,23146,22891,22653,22595,22357,22288,22310,22358,22332,22370,22490,22640,22668,22686,22505,22831,22613,22490,22370,22156,22033,21890,21753,21793,21803,22261,,,,,,,
"17175",17,17175,"Stark County, Illinois"," Illinois","Stark County","17","17175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5994,5994,5967,5839,5937,5883,5813
"17175",17,175,"Stark County","Illinois","Stark County","17","175",2,3,7510,7500,7500,7300,7300,7300,7200,7300,7200,7300,7389,7371,7252,7160,7070,7020,6930,6786,6633,6563,6539,6447,6413,6414,6366,6380,6372,6323,6315,6282,6320,6302,6255,6174,6141,6094,6106,6088,6074,6019,6534,,,,,,,
"17177",17,17177,"Stephenson County, Illinois"," Illinois","Stephenson County","17","17177",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47711,47711,47680,47396,46973,46782,46435
"17177",17,177,"Stephenson County","Illinois","Stephenson County","17","177",2,3,48861,48800,49000,49100,49100,48900,48800,48600,48700,49300,49536,50466,49842,49532,49362,49232,48768,48462,48250,48097,48110,48207,48421,48670,48911,48835,49013,49053,48868,48778,48882,48443,48034,47996,47822,47290,46957,46723,46598,46537,48052,,,,,,,
"17179",17,179,"Tazewell County","Illinois","Tazewell County","17","179",2,3,118649,121500,124100,124800,125800,127100,128500,129200,130000,130500,132078,131662,130451,129168,127568,125048,122898,122047,122266,123211,123912,124595,125314,125514,126052,128357,128468,128862,129324,129801,128494,128132,128107,127768,128349,129176,129837,130972,131493,132466,123692,,,,,,,
"17179",17,17179,"Tazewell County, Illinois"," Illinois","Tazewell County","17","17179",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135394,135394,135447,135742,136094,136372,135707
"17181",17,181,"Union County","Illinois","Union County","17","181",2,3,16071,16500,16400,16400,16200,16300,16600,16900,16800,16900,17765,18196,18043,18277,18266,18265,18302,18180,18074,17825,17601,17663,17859,17925,17905,17990,18087,18080,18003,18023,18256,18121,18108,18137,18076,18100,18118,18123,18042,18005,17619,,,,,,,
"17181",17,17181,"Union County, Illinois"," Illinois","Union County","17","17181",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17808,17808,17760,17702,17632,17559,17447
"17183",17,17183,"Vermilion County, Illinois"," Illinois","Vermilion County","17","17183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81625,81625,81595,81358,80764,80418,79728
"17183",17,183,"Vermilion County","Illinois","Vermilion County","17","183",2,3,97047,97400,97800,98100,97700,97600,98200,97800,97800,96900,95222,94596,92998,92758,92141,91584,91551,90909,89831,88740,88144,87887,87831,87582,87636,86257,84909,84775,84469,83813,83796,83447,82909,82364,82136,81696,81502,80910,80453,80067,88257,,,,,,,
"17185",17,17185,"Wabash County, Illinois"," Illinois","Wabash County","17","17185",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11947,11947,11933,11829,11716,11624,11549
"17185",17,185,"Wabash County","Illinois","Wabash County","17","185",2,3,12841,13100,13200,13000,13400,13300,13700,13900,13700,13500,13713,14007,13913,14021,13939,13824,13639,13496,13388,13258,13094,13107,12989,13024,12869,12882,12671,12682,12567,12513,12903,12758,12633,12541,12458,12412,12306,12181,12100,11997,13111,,,,,,,
"17187",17,187,"Warren County","Illinois","Warren County","17","187",2,3,21595,21600,22000,22000,22000,22000,22200,22300,22300,22000,21943,22155,21638,21482,21084,20759,20445,19853,19572,19336,19158,19215,19238,18993,19009,19068,18870,18928,18919,18931,18683,18446,18327,18114,17758,17704,17639,17591,17411,17409,19181,,,,,,,
"17187",17,17187,"Warren County, Illinois"," Illinois","Warren County","17","17187",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17707,17710,17716,17843,17785,17704,17874
"17189",17,17189,"Washington County, Illinois"," Illinois","Washington County","17","17189",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14716,14716,14699,14586,14611,14404,14337
"17189",17,189,"Washington County","Illinois","Washington County","17","189",2,3,13780,14200,14600,14400,14500,14500,14700,14900,14600,15100,15472,15646,15517,15438,15219,15230,15125,15109,15229,15037,14964,14862,14805,14956,15065,15142,15205,15344,15301,15200,15163,15236,15084,15110,15002,14820,14852,14725,14668,14560,14965,,,,,,,
"17191",17,17191,"Wayne County, Illinois"," Illinois","Wayne County","17","17191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16760,16760,16736,16620,16621,16616,16543
"17191",17,191,"Wayne County","Illinois","Wayne County","17","191",2,3,17004,17100,17200,17400,17400,17500,17600,17700,17700,18200,18059,18519,18613,18794,18612,18403,18247,17779,17553,17359,17212,17002,16975,17014,17061,17055,17026,17020,16958,16967,17124,17026,16914,16791,16673,16640,16504,16594,16495,16294,17241,,,,,,,
"17193",17,193,"White County","Illinois","White County","17","193",2,3,17312,16900,16800,16900,16800,16900,17400,17500,17400,17600,17864,18333,18403,18168,18086,17934,17727,17432,16982,16673,16485,16377,16176,16020,15890,15901,15765,15686,15603,15566,15328,15264,15100,14948,15010,14975,14826,14674,14726,14661,16522,,,,,,,
"17193",17,17193,"White County, Illinois"," Illinois","White County","17","17193",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14665,14665,14642,14622,14582,14526,14374
"17195",17,195,"Whiteside County","Illinois","Whiteside County","17","195",2,3,62877,63600,64100,64600,64500,64700,65200,64900,65000,66300,65970,65666,64356,63443,62828,62313,61428,61037,60807,60519,60134,60455,60495,60328,60354,60282,60316,60106,59829,59606,60631,60557,60092,59546,59433,59175,59135,58972,59050,58961,60186,,,,,,,
"17195",17,17195,"Whiteside County, Illinois"," Illinois","Whiteside County","17","17195",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58498,58498,58472,58151,57627,57274,56876
"17197",17,197,"Will County","Illinois","Will County","17","197",2,3,247825,254000,264200,274800,281100,290800,299300,307000,313200,319600,324460,326457,325943,326758,328511,330895,334246,339236,344729,351013,359270,366975,374742,386515,399444,414295,429621,444799,460225,478392,508038,531215,555566,580392,608245,631397,656075,670013,679069,685251,357313,,,,,,,
"17197",17,17197,"Will County, Illinois"," Illinois","Will County","17","17197",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677560,677560,678828,680400,682187,683708,685419
"17199",17,199,"Williamson County","Illinois","Williamson County","17","199",2,3,49021,50400,51500,52000,52400,53000,53700,54400,55500,56700,56538,57980,57917,58112,58384,58557,58539,58708,58365,57972,57717,57877,58624,59106,59957,60436,60636,61208,61348,61550,61265,61736,62089,62315,63064,63493,63543,64248,64605,65169,57733,,,,,,,
"17199",17,17199,"Williamson County, Illinois"," Illinois","Williamson County","17","17199",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66357,66362,66433,66741,66770,67088,67008
"17201",17,17201,"Winnebago County, Illinois"," Illinois","Winnebago County","17","17201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295266,295264,295151,293667,291923,290845,288542
"17201",17,201,"Winnebago County","Illinois","Winnebago County","17","201",2,3,246623,245500,244700,246200,247400,246800,246000,245700,247400,247700,250884,251412,249698,248221,247853,249140,249009,249410,249652,251202,253491,256928,259303,261639,263016,264428,266151,266997,267665,268126,278989,280805,282572,285120,286929,289422,292797,297603,299489,299702,252913,,,,,,,
"17203",17,203,"Woodford County","Illinois","Woodford County","17","203",2,3,28012,28300,28800,28800,29300,30000,30500,31200,32000,31900,33320,33744,33563,33127,32805,32304,32654,32474,32006,32164,32818,33386,33467,33704,33928,34487,34709,34833,35193,35553,35484,35557,35698,36021,36503,37025,37376,37972,38516,38862,32653,,,,,,,
"17203",17,17203,"Woodford County, Illinois"," Illinois","Woodford County","17","17203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38664,38664,38640,38913,38925,39155,39187
"18000",18,0,"Indiana","Indiana","Indiana","18","000",2,3,5195392,5250000,5296000,5329000,5350000,5351000,5372000,5405000,5446000,5475000,5490210,5480440,5467918,5450396,5458322,5459214,5454103,5473023,5491733,5523679,5555097,5602062,5648649,5701965,5745626,5791819,5834908,5872370,5907617,5942901,6091649,6124967,6149007,6181789,6214454,6253120,6301700,6346113,6388309,6423113,5544156,,,,,,,
"18001",18,18001,"Adams County, Indiana"," Indiana","Adams County","18","18001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34387,34387,34435,34351,34401,34685,34791
"18001",18,1,"Adams County","Indiana","Adams County","18","001",2,3,26871,27200,27200,28000,28000,28200,28400,29000,29300,29600,29619,29729,29759,29884,30116,30281,30427,30836,31191,31053,31153,31341,31464,31644,32061,32390,32658,32734,33019,33168,33612,33563,33516,33699,33758,33779,33788,33847,34105,34256,31095,,,,,,,
"18003",18,3,"Allen County","Indiana","Allen County","18","003",2,3,280455,284900,287500,288500,289700,288900,287900,288800,292300,294200,294335,291174,288893,286852,286409,289455,293544,298230,299649,300658,301339,302780,304153,305688,306704,307851,309812,311833,314422,316471,332744,334942,337069,339275,340678,342894,345976,349322,351148,353888,300836,,,,,,,
